preprocessed,label
u konw waht rael friendship im gving yuo exmpel jsut ese tihs msg evrey splleing tihs msg wrnog bt sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleepsweet dream,0
mu try figure much money everyone gas alcohol jay trying figure weed budget,0
nd time tried contact u u pound prize claim easy call p per minute btnationalrate,1
im home n ready,0
think go honesty road call bank tomorrow tough decision make u great people,0
txt call claim reward hour talk time use phone subscribegbpmnth inc hr stoptxtstop wwwgambtv,1
omw back tampa west palm hear happened,0
babe feel let get itboth try cheer upnot fit soo muchxxlove u locaxx,0
lul im gettin juicy gossip hospital two nurse talking fat gettin one think shes obese oyea,0
house e sky quite dark liao raining got excuse run already rite hee,0
ok lar double check wif da hair dresser already said wun cut v short said cut look nice,0
hey babe saw came online second disappeared happened,0
nope im going home go pump petrol lor like going rain soon,0
friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni,0
dear reached railway happen,0
accordingly repeat text word ok mobile phone send,1
lol great im getting hungry,0
oktake careumma,0
mostly sport typelyk footblcrckt,0
pleased inform application airtel broadband processed successfully installation happen within day,0
ive told everything stop dont let get dehydrated,0
sorry ill call later meeting,0
anyway seriously hit youre back otherwise light armand always shit andor vomiting,0
lost kilo today,0
urgent trying contact u today draw show prize guaranteed call land line claim c validhrs,1
fps,0
hey tmr meet bugis,0
u need presnts always bcz u cant mi love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mn prabha islove got dont mi,0
sister law hope great month saying hey abiola,0
jay say youre doublefaggot,0
sorry da gone mad many pending work,0
sthis increase chance winning,0
u guy never invite anywhere,0
lol could starve lose pound end day,0
aight lemme know whats,0
taco raja burrito right,0
mean still think teju,0
able anything,0
went ganesh dress shop,0
thought king hill thing,0
cant believe attached seeing every day know best get babe go teach class midnight,0
lovely night wake see message hope smile knowing great morning,0
dont know ask brother nothing problem thing told,0
new theory argument win situation loses person dont argue ur friend kick amp say im always correct,0
waiting e car mum lor u leh reach home already,0
mobile mths update free orange latest colour camera mobile unlimited weekend call call mobile upd freefone stoptx,1
daily text favour time,0
claire havin borin time alone u wanna cum nite chat hope c u luv claire xx callsminmoremobsemspoboxpowa,1
jus chillaxin,0
oh thats late well good night give u call tomorrow iam going go sleep night night,0
know dat feelin pete wuld get em nuther place nuther time mayb,0
fine simply sitting,0
crucify c told earlier,0
camera quite good mega pixel optical digital doom lovely holiday safe hope hav good journey happy new year see couple week,0
lol happens vega stay vega,0
dear xxxxxxx uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr,1
oooh got plenty,0
ne thing interesting good birthday u wrking nxt started uni today,0
double min txts orange tariff latest motorola sonyericsson nokia bluetooth free call mobileupd calloptouthf,1
thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy message sent day ago,0
think chennai well settled,0
yo sorry shower sup,0
free text msg text ok well credit account,1
kyou girl waiting reception ah,0
hidid asked waheeda fathima leave,0
omg one thing another cat worm bad day end,0
neft transaction reference number ltgt r ltdecimalgt credited beneficiary account ltgt lttimegt ltgt,0
turn stereo love mi phone unknown album,0
okey dokey swashbuckling stuff oh,0
urgent nd attempt contact uu call b tcsbcmwcnxxcallcostppmmobilesvary max,1
started dont stop pray good idea anything see help guy ill forward link,0
wondarfull song,0
thats said bad dat e gal know u wat u,0
dude like buff wind,0
thanks love torch bold,0
say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls,0
gram usually run like ltgt half eighth smarter though get almost whole second gram ltgt,0
nd time tried contact u u pound prize claim easy call p per min btnationalrate,1
hi amy sending free phone number couple day give access adult party,1
nah man car meant crammed full people,0
printer cool mean groovy wine groovying,0
yes princess toledo,0
well great weekend,0
gent trying contact last weekend draw show prize guaranteed call claim code k valid hr ppm,1
haha better late ever way could swing,0
want snow freezing windy,0
valentine day special win quiz take partner trip lifetime send go pmsg rcvd custcare,1
lara said loan ltgt,0
urgent costa del sol holiday await collection call toclaim sae tc pobox stockport skxh costpm maxmins,1
ok prob,0
princess kitty shaved natural,0
photoshop make computer shut,0
hi babe im home wanna something xx,0
well medical mission nigeria,0
id onluy matter getting offcampus,0
place man,0
wats ur opinion abt abt character,0
k want u come,0
err cud im going pm havent got way contact,0
thinking going reg pract lesson flung advance haha wat time u going,0
thx well month,0
forgot tell smth like number section clearer,0
dont worry though understand important put place poorly thought punishment face worst thing ever happened brb gonna go kill,0
today offer claim ur worth discount voucher text yes savamob member offer mobile c sub unsub reply x,1
tell friend plan valentine day lturlgt,0
bear pic nick tom pete dick fact type try gay chat photo upload call pmin stop text call,1
u mean u almost done done wif sleeping tot u going take nap yup send liao im picking ard smth lor,0
received mobile content enjoy,1
nope im still market,0
co daddy arranging time c wat time fetch mah,0
ok come n pick u engin,0
dont file bagi work called mei tell find anything room,0
ssnervous ltgt,0
ok chikku favourite song,0
im chennai velachery,0
dear going rubber place,0
today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy,0
thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy,0
ok lor reaching message,0
dont make ne plan nxt wknd coz want u come ok,0
customer service announcement recently tried make delivery unable please call reschedule ref,1
congrats nokia video camera phone call call cost ppm ave call min vary mobile close post bcm ldn wcnxx,1
think u wrong number,0
urgent mobile number awarded ukp prize guaranteed call landline claim valid hr ppm,1
see film,0
sorry cant text amp drive coherently see twenty,0
heard u call rude chat private line cum wan c pic gettin shagged text pix end send stop sam xxx,1
edison rightly said fool ask question wise man answer know u speechless viva gmgngegnt,0
blank blank wat blank lol,0
sex ur mobile free sexy pic jordan text babe every wk get sexy celeb pocketbabecouk pic wk,1
im good movie ok leave hourish,0
im workin get job,0
wondering would okay call uncle john let know thing nigeria r ltgt dollar year sent know strain plan pay back every dime give every dime expect anything practical something like,0
marriage function,0
date sunday,0
lyricalladief inviting friend reply yes see wwwsmsacuhmmross stop send stop frnd,1
current leading bid pause auction send customer care,1
cant take major role community outreach rock mel,0
hi babe thanks coming even though didnt go welli wanted bed hope see soon love kiss xxx,0
yup,0
take small dose tablet fever,0
hey babe far spunout spk da mo dead da wrld sleeping da sofa day cool nytho tx fonin hon call mwen im bk frmcloud j x,0
tomarrow final hearing laptop case cant,0
awesome remember last time got somebody high first time diesel v,0
family responding anything room went home diwali one called coming make feel like died,0
dont know u u dont know send chat let find pmsg rcvd hgsuitelandsrowwjhl ldn year,1
hav almost reached call unable connect u,0
bloomberg message center wait apply future httpcareers bloombergcom,1
nope since ayo travelled forgotten guy,0
maybe fat finger press button doesnt know,0
nothin come mind help buy hanger lor ur laptop heavy,0
soon real thing princess make wet,0
hey da cool iknow wellda peril studentfinancial crisisspk u lr,0
ummmmmaah many many happy return day dear sweet heart happy birthday dear,0
ok thats great thanx lot,0
rounderso required,0
im meeting darren,0
sorry mate phone didnt write love kate,0
life nothing wen v get everything life everything wen v miss something real value people wil realized absence gud mrng,0
hi happy birthday hi hi hi hi hi hi hi,0
well weather cali great complexity great need car move freely tax outrageous great place sad part missing home,0
